year,c1,c2,c3,c4,iso_country,c5,c6,c7,c8,c9,c10,c11
1994,Lillehammer,Freestyle Skiing,Alpine Sports,RUS,RUS,Russia,Europe,Women,Single,Moguls,Bronze,winter
1994,Lillehammer,Freestyle Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Women,Single,Moguls,Gold,winter
1994,Lillehammer,Freestyle Skiing,Alpine Sports,USA,USA,USA,Americas,Women,Single,Moguls,Silver,winter
1994,Lillehammer,Nordic Combined,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,K90 Individual,Bronze,winter
1994,Lillehammer,Nordic Combined,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,K90 Individual,Gold,winter
1994,Lillehammer,Nordic Combined,Nordic Events,JPN,JPN,Japan,Asia,Men,Single,K90 Individual,Silver,winter
1994,Lillehammer,Nordic Combined,Nordic Events,SUI,CHE,Switzerland,Europe,Men,Team,Team,Bronze,winter
1994,Lillehammer,Nordic Combined,Nordic Events,JPN,JPN,Japan,Asia,Men,Team,Team,Gold,winter
1994,Lillehammer,Nordic Combined,Nordic Events,NOR,NOR,Norway,Europe,Men,Team,Team,Silver,winter
1994,Lillehammer,Ski Jumping,Nordic Events,AUT,AUT,Austria,Europe,Men,Single,K120 Individual (90M),Bronze,winter
1994,Lillehammer,Ski Jumping,Nordic Events,GER,DEU,Germany,Europe,Men,Single,K120 Individual (90M),Gold,winter
1994,Lillehammer,Ski Jumping,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,K120 Individual (90M),Silver,winter
1994,Lillehammer,Ski Jumping,Nordic Events,AUT,AUT,Austria,Europe,Men,Team,K120 Team (90M),Bronze,winter
1994,Lillehammer,Ski Jumping,Nordic Events,GER,DEU,Germany,Europe,Men,Team,K120 Team (90M),Gold,winter
1994,Lillehammer,Ski Jumping,Nordic Events,JPN,JPN,Japan,Asia,Men,Team,K120 Team (90M),Silver,winter
1994,Lillehammer,Ski Jumping,Nordic Events,GER,DEU,Germany,Europe,Men,Single,K90 Individual,Bronze,winter
1994,Lillehammer,Ski Jumping,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,K90 Individual,Gold,winter
1994,Lillehammer,Ski Jumping,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,K90 Individual,Silver,winter
1998,Nagano,Biathlon,Nordic Events,FIN,FIN,Finland,Europe,Men,Single,10KM,Bronze,winter
1998,Nagano,Biathlon,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,10KM,Gold,winter
1998,Nagano,Biathlon,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,10KM,Silver,winter
1998,Nagano,Biathlon,Nordic Events,GER,DEU,Germany,Europe,Women,Single,15KM,Bronze,winter
1998,Nagano,Biathlon,Nordic Events,BUL,BGR,Bulgaria,Europe,Women,Single,15KM,Gold,winter
1998,Nagano,Biathlon,Nordic Events,UKR,UKR,Ukraine,Europe,Women,Single,15KM,Silver,winter
1998,Nagano,Biathlon,Nordic Events,BLR,BLR,Belarus,Europe,Men,Single,20KM,Bronze,winter
1998,Nagano,Biathlon,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,20KM,Gold,winter
1998,Nagano,Biathlon,Nordic Events,ITA,ITA,Italy,Europe,Men,Single,20KM,Silver,winter
1998,Nagano,Biathlon,Nordic Events,RUS,RUS,Russia,Europe,Men,Team,4X7.5KM Relay,Bronze,winter
1998,Nagano,Biathlon,Nordic Events,GER,DEU,Germany,Europe,Men,Team,4X7.5KM Relay,Gold,winter
1998,Nagano,Biathlon,Nordic Events,NOR,NOR,Norway,Europe,Men,Team,4X7.5KM Relay,Silver,winter
1998,Nagano,Biathlon,Nordic Events,NOR,NOR,Norway,Europe,Women,Team,4X7.5KM Relay,Bronze,winter
1998,Nagano,Biathlon,Nordic Events,GER,DEU,Germany,Europe,Women,Team,4X7.5KM Relay,Gold,winter
1998,Nagano,Biathlon,Nordic Events,RUS,RUS,Russia,Europe,Women,Team,4X7.5KM Relay,Silver,winter
1998,Nagano,Biathlon,Nordic Events,GER,DEU,Germany,Europe,Women,Single,7.5KM,Bronze,winter
1998,Nagano,Biathlon,Nordic Events,RUS,RUS,Russia,Europe,Women,Single,7.5KM,Gold,winter
1998,Nagano,Biathlon,Nordic Events,GER,DEU,Germany,Europe,Women,Single,7.5KM,Silver,winter
1998,Nagano,Bobsleigh,Ice Sports,FRA,FRA,France,Europe,Men,Team,Four-Man,Bronze,winter
1998,Nagano,Bobsleigh,Ice Sports,GBR,GBR,UK,Europe,Men,Team,Four-Man,Bronze,winter
1998,Nagano,Bobsleigh,Ice Sports,GER,DEU,Germany,Europe,Men,Team,Four-Man,Gold,winter
1998,Nagano,Bobsleigh,Ice Sports,SUI,CHE,Switzerland,Europe,Men,Team,Four-Man,Silver,winter
1998,Nagano,Bobsleigh,Ice Sports,GER,DEU,Germany,Europe,Men,Double,Two-Man,Bronze,winter
1998,Nagano,Bobsleigh,Ice Sports,CAN,CAN,Canada,Americas,Men,Double,Two-Man,Gold,winter
1998,Nagano,Bobsleigh,Ice Sports,ITA,ITA,Italy,Europe,Men,Double,Two-Man,Gold,winter
1998,Nagano,Curling,Ice Sports,NOR,NOR,Norway,Europe,Men,Team,Curling,Bronze,winter
1998,Nagano,Curling,Ice Sports,SUI,CHE,Switzerland,Europe,Men,Team,Curling,Gold,winter
1998,Nagano,Curling,Ice Sports,CAN,CAN,Canada,Americas,Men,Team,Curling,Silver,winter
1998,Nagano,Curling,Ice Sports,SWE,SWE,Sweden,Europe,Women,Team,Curling,Bronze,winter
1998,Nagano,Curling,Ice Sports,CAN,CAN,Canada,Americas,Women,Team,Curling,Gold,winter
1998,Nagano,Curling,Ice Sports,DEN,DNK,Denmark,Europe,Women,Team,Curling,Silver,winter
1998,Nagano,Ice Hockey,Ice Sports,FIN,FIN,Finland,Europe,Men,Team,Ice Hockey,Bronze,winter
1998,Nagano,Ice Hockey,Ice Sports,CZE,CZE,Czech Republic,Europe,Men,Team,Ice Hockey,Gold,winter
1998,Nagano,Ice Hockey,Ice Sports,RUS,RUS,Russia,Europe,Men,Team,Ice Hockey,Silver,winter
1998,Nagano,Ice Hockey,Ice Sports,FIN,FIN,Finland,Europe,Women,Team,Ice Hockey,Bronze,winter
1998,Nagano,Ice Hockey,Ice Sports,USA,USA,USA,Americas,Women,Team,Ice Hockey,Gold,winter
1998,Nagano,Ice Hockey,Ice Sports,CAN,CAN,Canada,Americas,Women,Team,Ice Hockey,Silver,winter
1998,Nagano,Luge,Ice Sports,USA,USA,USA,Americas,Men,Double,Doubles,Bronze,winter
1998,Nagano,Luge,Ice Sports,GER,DEU,Germany,Europe,Men,Double,Doubles,Gold,winter
1998,Nagano,Luge,Ice Sports,USA,USA,USA,Americas,Men,Double,Doubles,Silver,winter
1998,Nagano,Luge,Ice Sports,GER,DEU,Germany,Europe,Men,Single,Singles,Bronze,winter
1998,Nagano,Luge,Ice Sports,GER,DEU,Germany,Europe,Men,Single,Singles,Gold,winter
1998,Nagano,Luge,Ice Sports,ITA,ITA,Italy,Europe,Men,Single,Singles,Silver,winter
1998,Nagano,Luge,Ice Sports,AUT,AUT,Austria,Europe,Women,Single,Singles,Bronze,winter
1998,Nagano,Luge,Ice Sports,GER,DEU,Germany,Europe,Women,Single,Singles,Gold,winter
1998,Nagano,Luge,Ice Sports,GER,DEU,Germany,Europe,Women,Single,Singles,Silver,winter
1998,Nagano,Figure Skating - Pairs,Skating,FRA,FRA,France,Europe,Mixed,Double,Ice Dancing,Bronze,winter
1998,Nagano,Figure Skating - Pairs,Skating,RUS,RUS,Russia,Europe,Mixed,Double,Ice Dancing,Gold,winter
1998,Nagano,Figure Skating - Pairs,Skating,RUS,RUS,Russia,Europe,Mixed,Double,Ice Dancing,Silver,winter
1998,Nagano,Figure Skating - Single,Skating,FRA,FRA,France,Europe,Men,Single,Individual,Bronze,winter
1998,Nagano,Figure Skating - Single,Skating,RUS,RUS,Russia,Europe,Men,Single,Individual,Gold,winter
1998,Nagano,Figure Skating - Single,Skating,CAN,CAN,Canada,Americas,Men,Single,Individual,Silver,winter
1998,Nagano,Figure Skating - Single,Skating,CHN,CHN,China,Asia,Women,Single,Individual,Bronze,winter
1998,Nagano,Figure Skating - Single,Skating,USA,USA,USA,Americas,Women,Single,Individual,Gold,winter
1998,Nagano,Figure Skating - Single,Skating,USA,USA,USA,Americas,Women,Single,Individual,Silver,winter
1998,Nagano,Figure Skating - Pairs,Skating,GER,DEU,Germany,Europe,Mixed,Double,Pairs,Bronze,winter
1998,Nagano,Figure Skating - Pairs,Skating,RUS,RUS,Russia,Europe,Mixed,Double,Pairs,Gold,winter
1998,Nagano,Figure Skating - Pairs,Skating,RUS,RUS,Russia,Europe,Mixed,Double,Pairs,Silver,winter
1998,Nagano,Short Track Speed Skating,Skating,CAN,CAN,Canada,Americas,Men,Single,1000M,Bronze,winter
1998,Nagano,Short Track Speed Skating,Skating,KOR,KOR,South Korea,Asia,Men,Single,1000M,Gold,winter
1998,Nagano,Short Track Speed Skating,Skating,CHN,CHN,China,Asia,Men,Single,1000M,Silver,winter
1998,Nagano,Short Track Speed Skating,Skating,KOR,KOR,South Korea,Asia,Women,Single,1000M,Bronze,winter
1998,Nagano,Short Track Speed Skating,Skating,KOR,KOR,South Korea,Asia,Women,Single,1000M,Gold,winter
1998,Nagano,Short Track Speed Skating,Skating,CHN,CHN,China,Asia,Women,Single,1000M,Silver,winter
1998,Nagano,Short Track Speed Skating,Skating,CAN,CAN,Canada,Americas,Women,Team,3000M Relay,Bronze,winter
1998,Nagano,Short Track Speed Skating,Skating,KOR,KOR,South Korea,Asia,Women,Team,3000M Relay,Gold,winter
1998,Nagano,Short Track Speed Skating,Skating,CHN,CHN,China,Asia,Women,Team,3000M Relay,Silver,winter
1998,Nagano,Short Track Speed Skating,Skating,CHN,CHN,China,Asia,Men,Team,5000M Relay,Bronze,winter
1998,Nagano,Short Track Speed Skating,Skating,CAN,CAN,Canada,Americas,Men,Team,5000M Relay,Gold,winter
1998,Nagano,Short Track Speed Skating,Skating,KOR,KOR,South Korea,Asia,Men,Team,5000M Relay,Silver,winter
1998,Nagano,Short Track Speed Skating,Skating,JPN,JPN,Japan,Asia,Men,Single,500M,Bronze,winter
1998,Nagano,Short Track Speed Skating,Skating,JPN,JPN,Japan,Asia,Men,Single,500M,Gold,winter
1998,Nagano,Short Track Speed Skating,Skating,CHN,CHN,China,Asia,Men,Single,500M,Silver,winter
1998,Nagano,Short Track Speed Skating,Skating,KOR,KOR,South Korea,Asia,Women,Single,500M,Bronze,winter
1998,Nagano,Short Track Speed Skating,Skating,CAN,CAN,Canada,Americas,Women,Single,500M,Gold,winter
1998,Nagano,Short Track Speed Skating,Skating,CHN,CHN,China,Asia,Women,Single,500M,Silver,winter
1998,Nagano,Long Track Speed Skating,Skating,NED,NLD,Netherlands,Europe,Men,Single,10000M,Bronze,winter
1998,Nagano,Long Track Speed Skating,Skating,NED,NLD,Netherlands,Europe,Men,Single,10000M,Gold,winter
1998,Nagano,Long Track Speed Skating,Skating,NED,NLD,Netherlands,Europe,Men,Single,10000M,Silver,winter
1998,Nagano,Long Track Speed Skating,Skating,JPN,JPN,Japan,Asia,Men,Single,1000M,Bronze,winter
1998,Nagano,Long Track Speed Skating,Skating,NED,NLD,Netherlands,Europe,Men,Single,1000M,Gold,winter
1998,Nagano,Long Track Speed Skating,Skating,NED,NLD,Netherlands,Europe,Men,Single,1000M,Silver,winter
1998,Nagano,Long Track Speed Skating,Skating,CAN,CAN,Canada,Americas,Women,Single,1000M,Bronze,winter
1998,Nagano,Long Track Speed Skating,Skating,NED,NLD,Netherlands,Europe,Women,Single,1000M,Gold,winter
1998,Nagano,Long Track Speed Skating,Skating,USA,USA,USA,Americas,Women,Single,1000M,Silver,winter
1998,Nagano,Long Track Speed Skating,Skating,NED,NLD,Netherlands,Europe,Men,Single,1500M,Bronze,winter
1998,Nagano,Long Track Speed Skating,Skating,NOR,NOR,Norway,Europe,Men,Single,1500M,Gold,winter
1998,Nagano,Long Track Speed Skating,Skating,NED,NLD,Netherlands,Europe,Men,Single,1500M,Silver,winter
1998,Nagano,Long Track Speed Skating,Skating,USA,USA,USA,Americas,Women,Single,1500M,Bronze,winter
1998,Nagano,Long Track Speed Skating,Skating,NED,NLD,Netherlands,Europe,Women,Single,1500M,Gold,winter
1998,Nagano,Long Track Speed Skating,Skating,GER,DEU,Germany,Europe,Women,Single,1500M,Silver,winter
1998,Nagano,Long Track Speed Skating,Skating,GER,DEU,Germany,Europe,Women,Single,3000M,Bronze,winter
1998,Nagano,Long Track Speed Skating,Skating,GER,DEU,Germany,Europe,Women,Single,3000M,Gold,winter
1998,Nagano,Long Track Speed Skating,Skating,GER,DEU,Germany,Europe,Women,Single,3000M,Silver,winter
1998,Nagano,Long Track Speed Skating,Skating,BEL,BEL,Belgium,Europe,Men,Single,5000M,Bronze,winter
1998,Nagano,Long Track Speed Skating,Skating,NED,NLD,Netherlands,Europe,Men,Single,5000M,Gold,winter
1998,Nagano,Long Track Speed Skating,Skating,NED,NLD,Netherlands,Europe,Men,Single,5000M,Silver,winter
1998,Nagano,Long Track Speed Skating,Skating,KAZ,KAZ,Kazakhstan,Asia,Women,Single,5000M,Bronze,winter
1998,Nagano,Long Track Speed Skating,Skating,GER,DEU,Germany,Europe,Women,Single,5000M,Gold,winter
1998,Nagano,Long Track Speed Skating,Skating,GER,DEU,Germany,Europe,Women,Single,5000M,Silver,winter
1998,Nagano,Long Track Speed Skating,Skating,CAN,CAN,Canada,Americas,Men,Single,500M,Bronze,winter
1998,Nagano,Long Track Speed Skating,Skating,JPN,JPN,Japan,Asia,Men,Single,500M,Gold,winter
1998,Nagano,Long Track Speed Skating,Skating,CAN,CAN,Canada,Americas,Men,Single,500M,Silver,winter
1998,Nagano,Long Track Speed Skating,Skating,JPN,JPN,Japan,Asia,Women,Single,500M,Bronze,winter
1998,Nagano,Long Track Speed Skating,Skating,CAN,CAN,Canada,Americas,Women,Single,500M,Gold,winter
1998,Nagano,Long Track Speed Skating,Skating,CAN,CAN,Canada,Americas,Women,Single,500M,Silver,winter
1998,Nagano,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Men,Single,Alpine Combined,Bronze,winter
1998,Nagano,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Men,Single,Alpine Combined,Gold,winter
1998,Nagano,Alpine Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Men,Single,Alpine Combined,Silver,winter
1998,Nagano,Alpine Skiing,Alpine Sports,GER,DEU,Germany,Europe,Women,Single,Alpine Combined,Bronze,winter
1998,Nagano,Alpine Skiing,Alpine Sports,GER,DEU,Germany,Europe,Women,Single,Alpine Combined,Gold,winter
1998,Nagano,Alpine Skiing,Alpine Sports,GER,DEU,Germany,Europe,Women,Single,Alpine Combined,Silver,winter
1998,Nagano,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Men,Single,Downhill,Bronze,winter
1998,Nagano,Alpine Skiing,Alpine Sports,FRA,FRA,France,Europe,Men,Single,Downhill,Gold,winter
1998,Nagano,Alpine Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Men,Single,Downhill,Silver,winter
1998,Nagano,Alpine Skiing,Alpine Sports,FRA,FRA,France,Europe,Women,Single,Downhill,Bronze,winter
1998,Nagano,Alpine Skiing,Alpine Sports,GER,DEU,Germany,Europe,Women,Single,Downhill,Gold,winter
1998,Nagano,Alpine Skiing,Alpine Sports,SWE,SWE,Sweden,Europe,Women,Single,Downhill,Silver,winter
1998,Nagano,Alpine Skiing,Alpine Sports,SUI,CHE,Switzerland,Europe,Men,Single,Giant Slalom,Bronze,winter
1998,Nagano,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Men,Single,Giant Slalom,Gold,winter
1998,Nagano,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Men,Single,Giant Slalom,Silver,winter
1998,Nagano,Alpine Skiing,Alpine Sports,GER,DEU,Germany,Europe,Women,Single,Giant Slalom,Bronze,winter
1998,Nagano,Alpine Skiing,Alpine Sports,ITA,ITA,Italy,Europe,Women,Single,Giant Slalom,Gold,winter
1998,Nagano,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Women,Single,Giant Slalom,Silver,winter
1998,Nagano,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Men,Single,Slalom,Bronze,winter
1998,Nagano,Alpine Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Men,Single,Slalom,Gold,winter
1998,Nagano,Alpine Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Men,Single,Slalom,Silver,winter
1998,Nagano,Alpine Skiing,Alpine Sports,AUS,AUS,Australia,Oceania,Women,Single,Slalom,Bronze,winter
1998,Nagano,Alpine Skiing,Alpine Sports,GER,DEU,Germany,Europe,Women,Single,Slalom,Gold,winter
1998,Nagano,Alpine Skiing,Alpine Sports,ITA,ITA,Italy,Europe,Women,Single,Slalom,Silver,winter
1998,Nagano,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Men,Single,Super-G,Gold,winter
1998,Nagano,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Men,Single,Super-G,Silver,winter
1998,Nagano,Alpine Skiing,Alpine Sports,SUI,CHE,Switzerland,Europe,Men,Single,Super-G,Silver,winter
1998,Nagano,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Women,Single,Super-G,Bronze,winter
1998,Nagano,Alpine Skiing,Alpine Sports,USA,USA,USA,Americas,Women,Single,Super-G,Gold,winter
1998,Nagano,Alpine Skiing,Alpine Sports,AUT,AUT,Austria,Europe,Women,Single,Super-G,Silver,winter
1998,Nagano,Cross Country Skiing,Nordic Events,FIN,FIN,Finland,Europe,Men,Single,10KM Pursuit,Bronze,winter
1998,Nagano,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,10KM Pursuit,Gold,winter
1998,Nagano,Cross Country Skiing,Nordic Events,AUT,AUT,Austria,Europe,Men,Single,10KM Pursuit,Silver,winter
1998,Nagano,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Women,Single,15KM Mass Start,Bronze,winter
1998,Nagano,Cross Country Skiing,Nordic Events,RUS,RUS,Russia,Europe,Women,Single,15KM Mass Start,Gold,winter
1998,Nagano,Cross Country Skiing,Nordic Events,RUS,RUS,Russia,Europe,Women,Single,15KM Mass Start,Silver,winter
1998,Nagano,Cross Country Skiing,Nordic Events,RUS,RUS,Russia,Europe,Women,Single,30KM,Bronze,winter
1998,Nagano,Cross Country Skiing,Nordic Events,RUS,RUS,Russia,Europe,Women,Single,30KM,Gold,winter
1998,Nagano,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Women,Single,30KM,Silver,winter
1998,Nagano,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Men,Single,30KM Mass Start,Bronze,winter
1998,Nagano,Cross Country Skiing,Nordic Events,FIN,FIN,Finland,Europe,Men,Single,30KM Mass Start,Gold,winter
1998,Nagano,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,30KM Mass Start,Silver,winter
1998,Nagano,Cross Country Skiing,Nordic Events,FIN,FIN,Finland,Europe,Men,Team,4X10KM Relay,Bronze,winter
1998,Nagano,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Team,4X10KM Relay,Gold,winter
1998,Nagano,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Men,Team,4X10KM Relay,Silver,winter
1998,Nagano,Cross Country Skiing,Nordic Events,ITA,ITA,Italy,Europe,Women,Team,4X5KM Relay,Bronze,winter
1998,Nagano,Cross Country Skiing,Nordic Events,RUS,RUS,Russia,Europe,Women,Team,4X5KM Relay,Gold,winter
1998,Nagano,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Women,Team,4X5KM Relay,Silver,winter
1998,Nagano,Cross Country Skiing,Nordic Events,AUT,AUT,Austria,Europe,Men,Single,50KM,Bronze,winter
1998,Nagano,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,50KM,Gold,winter
1998,Nagano,Cross Country Skiing,Nordic Events,SWE,SWE,Sweden,Europe,Men,Single,50KM,Silver,winter
1998,Nagano,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Women,Single,5KM,Bronze,winter
1998,Nagano,Cross Country Skiing,Nordic Events,RUS,RUS,Russia,Europe,Women,Single,5KM,Gold,winter
1998,Nagano,Cross Country Skiing,Nordic Events,CZE,CZE,Czech Republic,Europe,Women,Single,5KM,Silver,winter
1998,Nagano,Cross Country Skiing,Nordic Events,KAZ,KAZ,Kazakhstan,Asia,Men,Single,Combined 10KM + 15KM Pursuit,Bronze,winter
1998,Nagano,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,Combined 10KM + 15KM Pursuit,Gold,winter
1998,Nagano,Cross Country Skiing,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,Combined 10KM + 15KM Pursuit,Silver,winter
1998,Nagano,Cross Country Skiing,Nordic Events,CZE,CZE,Czech Republic,Europe,Women,Single,Combined 5KM + 10KM Pursuit,Bronze,winter
1998,Nagano,Cross Country Skiing,Nordic Events,RUS,RUS,Russia,Europe,Women,Single,Combined 5KM + 10KM Pursuit,Gold,winter
1998,Nagano,Cross Country Skiing,Nordic Events,RUS,RUS,Russia,Europe,Women,Single,Combined 5KM + 10KM Pursuit,Silver,winter
1998,Nagano,Freestyle Skiing,Alpine Sports,BLR,BLR,Belarus,Europe,Men,Single,Aerials,Bronze,winter
1998,Nagano,Freestyle Skiing,Alpine Sports,USA,USA,USA,Americas,Men,Single,Aerials,Gold,winter
1998,Nagano,Freestyle Skiing,Alpine Sports,FRA,FRA,France,Europe,Men,Single,Aerials,Silver,winter
1998,Nagano,Freestyle Skiing,Alpine Sports,SUI,CHE,Switzerland,Europe,Women,Single,Aerials,Bronze,winter
1998,Nagano,Freestyle Skiing,Alpine Sports,USA,USA,USA,Americas,Women,Single,Aerials,Gold,winter
1998,Nagano,Freestyle Skiing,Alpine Sports,CHN,CHN,China,Asia,Women,Single,Aerials,Silver,winter
1998,Nagano,Freestyle Skiing,Alpine Sports,FIN,FIN,Finland,Europe,Men,Single,Moguls,Bronze,winter
1998,Nagano,Freestyle Skiing,Alpine Sports,USA,USA,USA,Americas,Men,Single,Moguls,Gold,winter
1998,Nagano,Freestyle Skiing,Alpine Sports,FIN,FIN,Finland,Europe,Men,Single,Moguls,Silver,winter
1998,Nagano,Freestyle Skiing,Alpine Sports,NOR,NOR,Norway,Europe,Women,Single,Moguls,Bronze,winter
1998,Nagano,Freestyle Skiing,Alpine Sports,JPN,JPN,Japan,Asia,Women,Single,Moguls,Gold,winter
1998,Nagano,Freestyle Skiing,Alpine Sports,GER,DEU,Germany,Europe,Women,Single,Moguls,Silver,winter
1998,Nagano,Nordic Combined,Nordic Events,RUS,RUS,Russia,Europe,Men,Single,K90 Individual,Bronze,winter
1998,Nagano,Nordic Combined,Nordic Events,NOR,NOR,Norway,Europe,Men,Single,K90 Individual,Gold,winter
1998,Nagano,Nordic Combined,Nordic Events,FIN,FIN,Finland,Europe,Men,Single,K90 Individual,Silver,winter
1998,Nagano,Nordic Combined,Nordic Events,FRA,FRA,France,Europe,Men,Team,Team,Bronze,winter
1998,Nagano,Nordic Combined,Nordic Events,NOR,NOR,Norway,Europe,Men,Team,Team,Gold,winter
1998,Nagano,Nordic Combined,Nordic Events,FIN,FIN,Finland,Europe,Men,Team,Team,Silver,winter
1998,Nagano,Ski Jumping,Nordic Events,JPN,JPN,Japan,Asia,Men,Single,K120 Individual (90M),Bronze,winter
1998,Nagano,Ski Jumping,Nordic Events,JPN,JPN,Japan,Asia,Men,Single,K120 Individual (90M),Gold,winter
1998,Nagano,Ski Jumping,Nordic Events,FIN,FIN,Finland,Europe,Men,Single,K120 Individual (90M),Silver,winter
1998,Nagano,Ski Jumping,Nordic Events,AUT,AUT,Austria,Europe,Men,Team,K120 Team (90M),Bronze,winter
1998,Nagano,Ski Jumping,Nordic Events,JPN,JPN,Japan,Asia,Men,Team,K120 Team (90M),Gold,winter
1998,Nagano,Ski Jumping,Nordic Events,GER,DEU,Germany,Europe,Men,Team,K120 Team (90M),Silver,winter
1998,Nagano,Ski Jumping,Nordic Events,AUT,AUT,Austria,Europe,Men,Single,K90 Individual,Bronze,winter
1998,Nagano,Ski Jumping,Nordic Events,FIN,FIN,Finland,Europe,Men,Single,K90 Individual,Gold,winter
1998,Nagano,Ski Jumping,Nordic Events,JPN,JPN,Japan,Asia,Men,Single,K90 Individual,Silver,winter
1998,Nagano,Snowboard,Alpine Sports,SUI,CHE,Switzerland,Europe,Men,Single,Giant-Slalom,Bronze,winter
1998,Nagano,Snowboard,Alpine Sports,CAN,CAN,Canada,Americas,Men,Single,Giant-Slalom,Gold,winter
